PMID||SENTID||STRUCTURED ABSTRACT LABEL|NORMALIZED LABEL/PREDICTION|GOLD|SENTENCE
29954450|ab|6|29954450|RESULTS|RESULTS|RESULTS|Eighty-nine (34.5%) nurses self-reported receiving a needle stick injury in the previous 12 months.
29954450|ab|7|29954450|RESULTS|RESULTS|RESULTS|Work experience, working hour, personal protective, infection prevention guide line utilization and infection prevention training were significantly associated to needle stick injury.
29954450|ab|8|29954450|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The needle stick injury in this study area was prevalent.
29954450|ab|9|29954450|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|The contributing factors to the injury were duration of working hours, experience, use of personal protective equipment and training.
29778684|ab|1|29778684|BACKGROUND|BACKGROUND|BACKGROUND|Psychosocial research has shown that perceived exposure can influence symptom reporting, regardless of actual exposure.
29778684|ab|2|29778684|BACKGROUND|BACKGROUND|BACKGROUND|The impact of this phenomenon on the interpretation of results from epidemiological research on environmental determinants of symptoms is unclear.
29778684|ab|3|29778684|OBJECTIVE|OBJECTIVE|OBJECTIVE|Our aim was to compare associations between modeled exposures, the perceived level of these exposures and reported symptoms (non-specific symptoms, sleep disturbances, and respiratory symptoms) for three different environmental exposures (radiofrequency electromagnetic fields (RF-EMF), noise, and air pollution).
29778684|ab|4|29778684|OBJECTIVE|OBJECTIVE|BACKGROUND|These environmental exposures vary in the degree to which they can be sensorially observed.
29778684|ab|5|29778684|METHODS|METHODS|METHODS|Participant characteristics, perceived exposures, and self-reported health were assessed with a baseline (n=14,829, 2011/2012) and follow-up (n=7905, 2015) questionnaire in the Dutch population-based Occupational and Environmental Health Cohort (AMIGO).
29778684|ab|6|29778684|METHODS|METHODS|METHODS|Environmental exposures were estimated at the home address using spatial models.
29778684|ab|7|29778684|METHODS|METHODS|METHODS|Cross-sectional and longitudinal regression models were used to examine the associations between modeled and perceived exposures, and reported symptoms.
29778684|ab|8|29778684|RESULTS|RESULTS|RESULTS|The extent to which exposure sources could be observed by participants likely influenced correlations between modeled and perceived exposure as correlations were moderate for air pollution (rSp=0.34) and noise (rSp=0.40), but less so for RF-EMF (rSp=0.11).
29778684|ab|9|29778684|RESULTS|RESULTS|RESULTS|Perceived exposures were consistently associated with increased symptom scores (respiratory, sleep, non-specific).
29778684|ab|10|29778684|RESULTS|RESULTS|RESULTS|Modeled exposures, except RF-EMF, were associated with increased symptom scores, but these associations disappeared or strongly diminished when accounted for perceived exposure in the analyses.
29778684|ab|11|29778684|DISCUSSION|CONCLUSIONS|CONCLUSIONS|Perceived exposure has an important role in symptom reporting.
29778684|ab|12|29778684|DISCUSSION|CONCLUSIONS|CONCLUSIONS|When environmental determinants of symptoms are studied without acknowledging the potential role of both modeled and perceived exposures, there is a risk of bias in health risk assessment.
29778684|ab|13|29778684|DISCUSSION|CONCLUSIONS|CONCLUSIONS|However, the etiological role of exposure perceptions in relation to symptom reporting requires further research.
27183956|ab|1|27183956||OBJECTIVE|OBJECTIVE|We aimed to identify trends in the neurosurgical practice environment in the United States from 2006 to 2013 using the American College of Surgeons-National Surgical Quality Improvement Program (NSQIP) database, and to determine the complication rate for spinal and cranial procedures and identify risk factors for post-operative complications across this time period.
27183956|ab|2|27183956||METHODS|METHODS|We performed a search of the American College of Surgeons-NSQIP database for all patients undergoing an operation with a surgeon whose primary specialty was neurological surgery from 2006 to 2013.
27183956|ab|3|27183956||METHODS|METHODS|Analysis of patient demographics and pre-operative co-morbidities was performed, and multivariate analysis was used to determine predictors of surgical complications.
27183956|ab|4|27183956||RESULTS|RESULTS|From 2006 to 2013, the percentage of spinal operations performed by neurosurgeons relative to cranial and peripheral nerve cases increased from 68.0% to 76.8% (p<0.001) according to the NSQIP database.
27183956|ab|5|27183956||RESULTS|RESULTS|The proportion of cranial cases during the same time period decreased from 29.7% to 21.6% (p<0.001).
27183956|ab|6|27183956||RESULTS|RESULTS|The overall 30-day complication rate among all 94,621 NSQIP reported patients undergoing operations with a neurosurgeon over this time period was 8.2% (5.6% for spinal operations, 16.1% for cranial operations).
27183956|ab|7|27183956||RESULTS|RESULTS|The overall rate decreased from 11.0% in 2006 to 7.5% in 2013 (p<0.001).
27183956|ab|8|27183956||CONCLUSIONS|CONCLUSIONS|Several predictors of post-operative complication were identified on multivariate analysis.
29782314|ab|1|29782314|BACKGROUND|BACKGROUND|BACKGROUND|Magnetic resonance imaging (MRI) acquisition/processing techniques assess brain volumes to explore neurodegeneration in Alzheimer's disease (AD).
29782314|ab|2|29782314|OBJECTIVE|OBJECTIVE|OBJECTIVE|We examined the clinical utility of MSmetrix and investigated if automated MRI volumes could discriminate between groups covering the AD continuum and could be used as a predictor for clinical progression.
29782314|ab|3|29782314|METHODS|METHODS|METHODS|The Belgian Dementia Council initiated a retrospective, multi-center study and analyzed whole brain (WB), grey matter (GM), white matter (WM), cerebrospinal fluid (CSF), cortical GM (CGM) volumes, and WM hyperintensities (WMH) using MSmetrix in the AD continuum.
29782314|ab|4|29782314|METHODS|METHODS|METHODS|Baseline (n = 887) and follow-up (FU, n = 95) T1-weighted brain MRIs and time-linked neuropsychological data were available.
29782314|ab|5|29782314|RESULTS|RESULTS|RESULTS|The cohort consisted of cognitively healthy controls (HC, n = 93), subjective cognitive decline (n = 102), mild cognitive impairment (MCI, n = 379), and AD dementia (n = 313).
29782314|ab|6|29782314|RESULTS|RESULTS|RESULTS|Baseline WB and GM volumes could accurately discriminate between clinical diagnostic groups and were significantly decreased with increasing cognitive impairment.
29782314|ab|7|29782314|RESULTS|RESULTS|RESULTS|MCI patients had a significantly larger change in WB, GM, and CGM volumes based on two MRIs (n = 95) compared to HC (FU>24months, p = 0.020).
29782314|ab|8|29782314|RESULTS|RESULTS|RESULTS|Linear regression models showed that baseline atrophy of WB, GM, CGM, and increased CSF volumes predicted cognitive impairment.
29782314|ab|9|29782314|CONCLUSION|CONCLUSIONS|CONCLUSIONS|WB and GM volumes extracted by MSmetrix could be used to define the clinical spectrum of AD accurately and along with CGM, they are able to predict cognitive impairment based on (decline in) MMSE scores.
29782314|ab|10|29782314|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Therefore, MSmetrix can support clinicians in their diagnostic decisions, is able to detect clinical disease progression, and is of help to stratify populations for clinical trials.
29954370|ab|1|29954370|BACKGROUND|BACKGROUND|BACKGROUND|Due to the increasing number of vaccine-hesitant parents, new effective immunization promotion strategies need to be developed to improve the vaccine coverage (VC) of infants.
29954370|ab|2|29954370|BACKGROUND|BACKGROUND|OBJECTIVE|This study aimed to assess the impact of an educational strategy of vaccination promotion based on motivational interviewing (MI) techniques targeting parents and delivered at the maternity ward, for the VC of infants at 3, 5, and 7 months of age.
29954370|ab|3|29954370|METHODS|METHODS|METHODS|An individual educational information session, administered using MI techniques, regarding immunization of infants aged 2, 4, and 6 months was (experimental group) or was not (control group) proposed to parents during the postpartum stay at the maternity ward.
29954370|ab|4|29954370|METHODS|METHODS|METHODS|Immunization data were obtained through the Eastern Townships Public Health registry for infants at 3, 5, and 7 months of age.
29954370|ab|5|29954370|METHODS|METHODS|METHODS|Absolute VC increases at 3, 5, and 7 months in the experimental group were calculated and the relative risks with the respective 95% confidence intervals were computed using univariate logistic regression with the generalized estimating equations (GEE) procedure.
29954370|ab|6|29954370|METHODS|METHODS|METHODS|Multivariate regression using GEE was used to adjust for confounding variables.
29954370|ab|7|29954370|RESULTS|RESULTS|RESULTS|In the experimental and control groups, 1140 and 1249 newborns were included, respectively.
29954370|ab|8|29954370|RESULTS|RESULTS|RESULTS|A significant increase in VC of 3.2, 4.9, and 7.3% was observed at 3, 5, and 7 months of age (P < 0.05), respectively.
29954370|ab|9|29954370|RESULTS|RESULTS|RESULTS|The adjusted relative risk of the intervention's impact on vaccination status at 7 months of age was 1.08 (95% confidence interval: 1.03-1.14) (P = 0.002).
29954370|ab|10|29954370|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|An educational strategy using MI techniques delivered at the maternity ward may be effective in increasing VC of infants at ages 3, 5, and 7 months.
29954370|ab|11|29954370|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|MI could be an effective tool to overcome vaccine hesitancy.
27871868|ab|1|27871868||BACKGROUND|BACKGROUND|Skin sensitization is unique in the world of toxicology.
27871868|ab|2|27871868||BACKGROUND|BACKGROUND|There is a combination of reliable, validated predictive test methods for identification of skin sensitizing chemicals, a clearly documented and transparent approach to risk assessment, and effective feedback from dermatology clinics around the world delivering evidence of the success or failure of the hazard identification/risk assessment/management process.
27871868|ab|3|27871868||BACKGROUND|BACKGROUND|Recent epidemics of contact allergy, particularly to preservatives, have raised questions of whether the safety/risk assessment process is working in an optimal manner (or indeed is working at all!).
27871868|ab|4|27871868||OBJECTIVE|OBJECTIVE|This review has as its focus skin sensitization quantitative risk assessment (QRA).
27871868|ab|5|27871868||METHODS|METHODS|The core toxicological principles of QRA are reviewed, and evidence of use and misuse examined.
27871868|ab|6|27871868||RESULTS|RESULTS|What becomes clear is that skin sensitization QRA will only function adequately if two essential criteria are met.
27871868|ab|7|27871868||CONCLUSIONS|CONCLUSIONS|The first is that QRA is applied rigourously, and the second is that potential exposure to the sensitizing substance is assessed adequately.
27871868|ab|8|27871868||RESULTS|CONCLUSIONS|This conclusion will come as no surprise to any toxicologist who appreciates the basic premise that "risk = hazard x exposure".
27871868|ab|9|27871868||CONCLUSIONS|CONCLUSIONS|Accordingly, use of skin sensitization QRA is encouraged, not least because the essential feedback from dermatology clinics can be used as a tool to refine QRA in situations where this risk assessment tool has not been properly used.
29813140|ab|1|29813140|BACKGROUND|BACKGROUND|BACKGROUND|Peripheral intravenous catheter (PIVC) use in health care is common worldwide.
29813140|ab|2|29813140|BACKGROUND|BACKGROUND|BACKGROUND|Failure of PIVCs is also common, resulting in premature removal and replacement.
29813140|ab|3|29813140|OBJECTIVE|OBJECTIVE|OBJECTIVE|To investigate the characteristics, management practices, and outcomes of PIVCs internationally.
29813140|ab|4|29813140|DESIGN|METHODS|METHODS|Cross-sectional study.
29813140|ab|5|29813140|DESIGN|METHODS|METHODS|Hospitalized patients from rural, regional, and metropolitan areas internationally.
29813140|ab|6|29813140|MEASUREMENTS|METHODS|METHODS|Hospital, device, and inserter characteristics were collected along with assessment of the catheter insertion site.
29813140|ab|7|29813140|MEASUREMENTS|METHODS|METHODS|PIVC use in different geographic regions was compared.
29813140|ab|8|29813140|RESULTS|RESULTS|RESULTS|We reviewed 40,620 PIVCs in 51 countries.
29813140|ab|9|29813140|RESULTS|RESULTS|RESULTS|PIVCs were used primarily for intravenous medication (n = 28,571, 70%) and predominantly inserted in general wards (n = 22,167, 55%).
29813140|ab|10|29813140|RESULTS|RESULTS|RESULTS|Two-thirds of all devices were placed in non-recommended sites such as the hand, wrist, or antecubital veins.
29813140|ab|11|29813140|RESULTS|RESULTS|RESULTS|Nurses inserted most PIVCs (n = 28,575, 71%); although there was wide regional variation (26% to 97%).
29813140|ab|12|29813140|RESULTS|RESULTS|RESULTS|The prevalence of iIn this study, we found that many PIVCs were placed in areas of flexion, were symptomatic or idle, had suboptimal dressings, or lacked adequate documentation.
29813140|ab|13|29813140|RESULTS|RESULTS|RESULTS|This suggests inconsistency between recommended management guidelines for PIVCs and current practice.dle PIVCs was 14% (n = 5,796).
29813140|ab|14|29813140|RESULTS|RESULTS|RESULTS|Overall, 10% (n = 4,204) of PIVCs were painful to the patient or otherwise symptomatic of phlebitis; a further 10% (n = 3,879) had signs of PIVC malfunction; and 21% of PIVC dressings were suboptimal (n = 8,507).
29813140|ab|15|29813140|RESULTS|RESULTS|RESULTS|Over one-third of PIVCs (n = 14,787, 36%) had no documented daily site assessment and half (n = 19,768, 49%) had no documented date and time of insertion.
29813140|ab|16|29813140|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|In this study, we found that many PIVCs were placed in areas of flexion, were symptomatic or idle, had suboptimal dressings, or lacked adequate documentation.
29813140|ab|17|29813140|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|This suggests inconsistency between recommended management guidelines for PIVCs and current practice.
29790969|ab|1|29790969|BACKGROUND|BACKGROUND|BACKGROUND|The differentiation between intracranial atherosclerotic stenosis (ICAS) and intracranial embolism as the immediate cause of acute ischemic stroke requiring endovascular therapy is important but challenging.
29790969|ab|2|29790969|BACKGROUND|BACKGROUND|BACKGROUND|In cases of ICAS, we often observe a phenomenon we call the microcatheter "first-pass effect," which is temporary blood flow through the occluded intracranial artery when the angiographic microcatheter is initially advanced through the site of total occlusion and immediately retrieved proximally.
29790969|ab|3|29790969|OBJECTIVE|OBJECTIVE|OBJECTIVE|To evaluate whether this microcatheter first-pass effect can be used to differentiate ICAS from intracranial embolism.
29790969|ab|4|29790969|METHODS|METHODS|METHODS|A total of 61 patients with acute ischemic stroke resulting from large intracranial artery occlusion and in whom recanalization was achieved by endovascular treatment were included in the study.
29790969|ab|5|29790969|METHODS|METHODS|METHODS|The microcatheter first-pass effect was tested in these patients.
29790969|ab|6|29790969|METHODS|METHODS|METHODS|The sensitivity, specificity, positive predictive values (PPV), and accuracy of the microcatheter first-pass effect for prediction of ICAS were assessed.
29790969|ab|7|29790969|RESULTS|RESULTS|RESULTS|The microcatheter first-pass effect was more frequently observed in patients with ICAS than in those with intracranial embolism (90.9% vs 12.8%, P < .001).
29790969|ab|8|29790969|RESULTS|RESULTS|RESULTS|For identifying ICAS, sensitivity, specificity, PPV, and accuracy of the microcatheter first-pass effect were 90.9%, 87.2%, 80.0%, 88.5%, respectively.
29790969|ab|9|29790969|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The sensitivity and PPV of the microcatheter first-pass effect are high for prediction of ICAS in patients with acute symptoms.
28832656|ab|1|28832656||BACKGROUND|BACKGROUND|Age-related dementia is one of the most devastating disorders affecting the elderly.
28832656|ab|2|28832656||BACKGROUND|BACKGROUND|Recently, emerging data suggest that impaired insulin signaling is the major contributor in the development of Alzheimer's dementia (AD), which is the most common type of senile dementia.
28832656|ab|3|28832656||OBJECTIVE|OBJECTIVE|In the present study, we investigated the potential therapeutic effects of metformin (Met) and saxagliptin (Saxa), as insulin sensitizing agents, in a rat model of brain aging and AD using D-galactose (D-gal, 150 mg/kg/day, s.c. for 90 successive days).
28832656|ab|4|28832656||METHODS|METHODS|Six groups of adult male Wistar rats were used: normal, D-gal, Met (500 mg/kg/day, p.o), and Saxa (1 mg/kg/day, p.o) control groups, as well as D-gal/Met and D-gal/Sax treated groups.
28832656|ab|5|28832656||METHODS|METHODS|Impaired learning and memory function was observed in rats treated with D-gal using Morris water maze test.
28832656|ab|6|28832656||RESULTS|RESULTS|Biochemical and histopathological findings also revealed some characteristic changes of AD in the brain that include the increased content of acetylcholine, glutamate, and phosphorelated tau, as well as deposition of amyloid plaques and neurofibrillary tangles.
28832656|ab|7|28832656||RESULTS|RESULTS|Induction of insulin resistance in experimentally aged rats was evidenced by increased blood glycated hemoglobin, brain contents of insulin and receptors for advanced glycated end-products, as well as decreased brain insulin receptor level.
28832656|ab|8|28832656||RESULTS|RESULTS|Elevation of oxidative stress markers and TNF-alpha brain content was also demonstrated.
28832656|ab|9|28832656||RESULTS|RESULTS|Met and Saxa, with a preference to Met, restored the normal memory and learning functions in rats, improved D-gal-induced state of insulin resistance, oxidative stress and inflammation, and ameliorated the AD biochemical and histopathological alterations in brain tissues.
28832656|ab|10|28832656||CONCLUSIONS|CONCLUSIONS|Our findings suggest that D-gal model of aging results in a diminishing of learning and memory function by producing a state of impaired insulin signaling that causes a cascade of deleterious events like oxidative stress, inflammation, and tau hyper-phosphorylation.
28832656|ab|11|28832656||CONCLUSIONS|CONCLUSIONS|Reversing of these harmful effects by the use of insulin-sensitizing drugs like Met and Saxa suggests their involvement in alleviation insulin resistance as the underlying pathology of AD and hence their potential use as anti-dementia drugs.
27773671|ab|1|27773671||BACKGROUND|BACKGROUND|Chromatin plays a central role in maintaining hematopoietic stem cells and during their stepwise differentiation.
27773671|ab|2|27773671||BACKGROUND|BACKGROUND|Although a large number of histone modifications and chromatin-modifying enzymes have been identified, how these act in concert to produce specific phenotypic outcomes remains to be established.
27773671|ab|3|27773671||BACKGROUND|BACKGROUND|MOZ (KAT6A) is a lysine acetyltransferase and enhances transcription at target gene loci.
27773671|ab|4|27773671||BACKGROUND|BACKGROUND|In contrast, the Polycomb group protein BMI1 (PCGF4) is part of the transcriptionally repressive PRC1 complex.
27773671|ab|5|27773671||BACKGROUND|BACKGROUND|Despite their opposing effects on transcription, MOZ and BMI1 regulate biological systems in a similar manner.
27773671|ab|6|27773671||BACKGROUND|BACKGROUND|MOZ and BMI1 are required for the development of transplantable HSCs, for restraining cellular senescence, for the proper patterning of the anterior-posterior axis during development and for the specification and maintenance of the B-cell lineage.
27773671|ab|7|27773671||METHODS|OBJECTIVE|Thus, we set out to explore the relationship between MOZ and BMI1.
27773671|ab|8|27773671||RESULTS|BACKGROUND|We recently established that MOZ and BMI1 have opposing effects on the initiation of Hox gene expression during embryonic development and that defects in body segment identity specification observed in single Moz and Bmi1 mutants were rescued in compound mutants.
27773671|ab|9|27773671||RESULTS|OBJECTIVE|We report here the relationship between MOZ and BMI1 in hematopoiesis.
27773671|ab|10|27773671||RESULTS|RESULTS|Using Moz+/-;Bmi1+/- compound mutant mice, we found that MOZ and BMI1, but not the BMI1-related protein MEL18 (PCGF2), play synergistic roles in maintaining adult HSCs.
27773671|ab|11|27773671||CONCLUSIONS|CONCLUSIONS|Although BMI1 restrains premature senescence, we established that MOZ acts to maintain the quiescent state of HSCs.
27773671|ab|12|27773671||CONCLUSIONS|CONCLUSIONS|Our work revealed that MOZ and BMI1 regulate HSCs in a synergistic manner by acting on distinct processes required to maintain HSCs.
29848472|ab|1|29848472|BACKGROUND|BACKGROUND|BACKGROUND|Artificial intelligence methods in combination with the latest technologies, including medical devices, mobile computing, and sensor technologies, have the potential to enable the creation and delivery of better management services to deal with chronic diseases.
29848472|ab|2|29848472|BACKGROUND|BACKGROUND|BACKGROUND|One of the most lethal and prevalent chronic diseases is diabetes mellitus, which is characterized by dysfunction of glucose homeostasis.
29848472|ab|3|29848472|OBJECTIVE|OBJECTIVE|OBJECTIVE|The objective of this paper is to review recent efforts to use artificial intelligence techniques to assist in the management of diabetes, along with the associated challenges.
29848472|ab|4|29848472|METHODS|METHODS|METHODS|A review of the literature was conducted using PubMed and related bibliographic resources.
29848472|ab|5|29848472|METHODS|METHODS|METHODS|Analyses of the literature from 2010 to 2018 yielded 1849 pertinent articles, of which we selected 141 for detailed review.
29848472|ab|6|29848472|RESULTS|RESULTS|RESULTS|We propose a functional taxonomy for diabetes management and artificial intelligence.
29848472|ab|7|29848472|RESULTS|RESULTS|RESULTS|Additionally, a detailed analysis of each subject category was performed using related key outcomes.
29848472|ab|8|29848472|RESULTS|RESULTS|RESULTS|This approach revealed that the experiments and studies reviewed yielded encouraging results.
29848472|ab|9|29848472|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|We obtained evidence of an acceleration of research activity aimed at developing artificial intelligence-powered tools for prediction and prevention of complications associated with diabetes.
29848472|ab|10|29848472|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Our results indicate that artificial intelligence methods are being progressively established as suitable for use in clinical daily practice, as well as for the self-management of diabetes.
29848472|ab|11|29848472|CONCLUSIONS|CONCLUSIONS|CONCLUSIONS|Consequently, these methods provide powerful tools for improving patients' quality of life.
29848284|ab|1|29848284|BACKGROUND|BACKGROUND|BACKGROUND|Non-alcoholic fatty liver disease (NAFLD) is an over accumulation of triglyceride in the liver without alcohol consumption which its major cause is from insulin resistance.
29848284|ab|2|29848284|BACKGROUND|BACKGROUND|BACKGROUND|Patients with NAFLD can develop to be liver fibrosis, cirrhosis and hepatocellular carcinoma (HCC).
29848284|ab|3|29848284|BACKGROUND|BACKGROUND|BACKGROUND|MicroRNAs (miRNAs) are non-coding RNAs that regulate post-transcriptional gene silencing.
29848284|ab|4|29848284|BACKGROUND|BACKGROUND|BACKGROUND|Previous research reported that miR-29 family (a, b and c) and miR-122 have an important role in regulating insulin resistance related to NAFLD.
29848284|ab|5|29848284|OBJECTIVE|OBJECTIVE|OBJECTIVE|The purpose of this study was to investigate that miR-29 and miR-122 can be possible biomarkers for non-invasive diagnosis of NAFLD.
29848284|ab|6|29848284|METHOD|METHODS|METHODS|Serum samples were collected from 58 NAFLD patients and 34 healthy controls.
29848284|ab|7|29848284|METHOD|METHODS|METHODS|MiRNAs were extracted from serum by using microRNA purification kit followed by polyuridylation, reverse transcription and quantitative real-time PCR.
29848284|ab|8|29848284|METHOD|METHODS|METHODS|Also, we analyzed the correlation between miR-29 and miR-122 and level of liver inflammation in NAFLD patients.
29848284|ab|9|29848284|RESULTS|RESULTS|RESULTS|We found that the serum miR-29a levels in NAFLD patients were significantly lower (P = 0.006) than the control group, while miR-29c levels were unchanged, and miR-29b levels were undetectable.
29848284|ab|10|29848284|RESULTS|RESULTS|RESULTS|However, we found that serum miR-122 levels in NAFLD patients were significantly higher (P < 0.001) than those found in the control group.
29848284|ab|11|29848284|RESULTS|RESULTS|RESULTS|For miR-29a, the area under curve (AUC) was 0.679 (P = 0.0065) with 60.87% sensitivity and 82.35% specificity.
29848284|ab|12|29848284|RESULTS|RESULTS|RESULTS|For miR-122, the AUC was 0.831 (P < 0.0001) with 75.00% sensitivity and 82.35% specificity.
29848284|ab|13|29848284|RESULTS|RESULTS|RESULTS|Interestingly, the level of serum miR-122 were significantly different between patients with not steatohepatitis (NAS < 4) and steatohepatitis (NAS >/= 4), indicating that the levels of miR-122 were related to the severity of NAFLD.
29848284|ab|14|29848284|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The levels of miR-29a and miR-122 might be beneficial and compelling as possible biomarkers for non-invasive diagnosis of NAFLD.
27486950|ab|1|27486950||BACKGROUND|BACKGROUND|Mercury is a toxic heavy metal and presents significant threats to organisms and natural ecosystems.
27486950|ab|2|27486950||BACKGROUND|BACKGROUND|Recently, the mercury remediation as well as its detection by environmental-friendly biotechnology has received increasing attention.
27486950|ab|3|27486950||BACKGROUND|OBJECTIVE|In this study, carboxylesterase E2 from mercury-resistant strain Pseudomonas aeruginosa PA1 has been successfully displayed on the outer membrane of Escherichia coli Top10 bacteria to simultaneously adsorb and detect mercury ion (Hg(2+)).
27486950|ab|4|27486950||RESULTS|RESULTS|The transmission electron microscopy analysis shows that Hg(2+) can be absorbed by carboxylesterase E2 and accumulated on the outer membrane of surface-displayed E. coli bacteria.
27486950|ab|5|27486950||RESULTS|RESULTS|The adsorption of Hg(2+) followed a physicochemical, equilibrated and saturatable mechanism, which well fits the traditional Langmuir adsorption model.
27486950|ab|6|27486950||RESULTS|RESULTS|The surface-displayed system can be regenerated through regulating pH values.
27486950|ab|7|27486950||RESULTS|RESULTS|As its activity can be inhibited by Hg(2+), carboxylesterase E2 has been used to detect the concentration of Hg(2+) in water samples.
27486950|ab|8|27486950||CONCLUSIONS|CONCLUSIONS|The developed surface display system will be of great potential in the simultaneous bioremediation and biodetection of environmental mercury pollution.
29957247|ab|1|29957247|OBJECTIVE|OBJECTIVE|BACKGROUND|Mucopolysaccharidosis is a rare genetic disease characterized by the intralysosomal deposition of glycosaminoglycans.
29957247|ab|2|29957247|OBJECTIVE|OBJECTIVE|BACKGROUND|Cardiovascular impairment is a common feature.
29957247|ab|3|29957247|OBJECTIVE|OBJECTIVE|BACKGROUND|Cardiac signs and symptoms are underestimated due to the disease involvement in other organs.
29957247|ab|4|29957247|OBJECTIVE|OBJECTIVE|BACKGROUND|Enzyme replacement therapy can be used in mucopolysaccharidosis I, II, IV, and VI.
29957247|ab|5|29957247|OBJECTIVE|OBJECTIVE|BACKGROUND|Thus, the knowledge about the use of new echocardiography tools is relevant to improve the care of this population.
29957247|ab|6|29957247|OBJECTIVE|OBJECTIVE|OBJECTIVE|This study aimed to describe left ventricular function assessment by conventional echocardiography and left ventricular global longitudinal strain analysis and compare the alterations in patients receiving enzyme replacement therapy and who had different ages at the start of therapy.
29957247|ab|7|29957247|METHOD|METHODS|METHODS|Outpatient-based descriptive study.
29957247|ab|8|29957247|METHOD|METHODS|METHODS|The patients were submitted to conventional echocardiography and left ventricular global longitudinal strain measurement.
29957247|ab|9|29957247|RESULTS|RESULTS|RESULTS|Sixteen patients were evaluated; median age of 14.2 years (SD=5.2 years).
29957247|ab|10|29957247|RESULTS|RESULTS|RESULTS|Left ventricular hypertrophy was found in nine patients (56.2%).
29957247|ab|11|29957247|RESULTS|RESULTS|RESULTS|All patients had preserved left ventricular systolic function (Simpson and Teichholz).
29957247|ab|12|29957247|RESULTS|RESULTS|RESULTS|Nine (56.2%) patients showed alterations in left ventricular global longitudinal strain.
29957247|ab|13|29957247|RESULTS|RESULTS|CONCLUSIONS|The study showed a positive association between left ventricular hypertrophy and alteration in the left ventricular global longitudinal strain, and late start of enzyme replacement therapy and alteration in the left ventricular global longitudinal strain.
29957247|ab|14|29957247|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Echocardiographic alterations in patients with mucopolysaccharidosis were frequently observed, especially alterations in the left ventricular geometry and subclinical dysfunction.
29957247|ab|15|29957247|CONCLUSION|CONCLUSIONS|CONCLUSIONS|Patients who had a late enzyme replacement therapy start showed an association with worse left ventricular global longitudinal strain values, reinforcing the need for early diagnosis and treatment.
29957247|ab|16|29957247|CONCLUSION|CONCLUSIONS|CONCLUSIONS|The use of new echocardiographic tools may improve the follow-up of these patients.
28423016|ab|1|28423016||BACKGROUND|BACKGROUND|Evaluating physical discomfort of designed gestures is important for creating safe and usable gesture-based interaction systems; yet, gestural discomfort evaluation has not been extensively studied in HCI, and few evaluation methods seem currently available whose utility has been experimentally confirmed.
28423016|ab|2|28423016||OBJECTIVE|OBJECTIVE|To address this, this study empirically demonstrated the utility of the subjective rating method after a small number of gesture repetitions (a maximum of four repetitions) in evaluating designed gestures in terms of physical discomfort resulting from prolonged, repetitive gesture use.
28423016|ab|3|28423016||BACKGROUND|BACKGROUND|The subjective rating method has been widely used in previous gesture studies but without empirical evidence on its utility.
28423016|ab|4|28423016||OBJECTIVE|OBJECTIVE|This study also proposed a gesture discomfort evaluation method based on an existing ergonomics posture evaluation tool (Rapid Upper Limb Assessment) and demonstrated its utility in evaluating designed gestures in terms of physical discomfort resulting from prolonged, repetitive gesture use.
28423016|ab|5|28423016||OBJECTIVE|BACKGROUND|Rapid Upper Limb Assessment is an ergonomics postural analysis tool that quantifies the work-related musculoskeletal disorders risks for manual tasks, and has been hypothesized to be capable of correctly determining discomfort resulting from prolonged, repetitive gesture use.
28423016|ab|6|28423016||METHODS|METHODS|The two methods were evaluated through comparisons against a baseline method involving discomfort rating after actual prolonged, repetitive gesture use.
28423016|ab|7|28423016||RESULTS|RESULTS|Correlation analyses indicated that both methods were in good agreement with the baseline.
28423016|ab|8|28423016||CONCLUSIONS|CONCLUSIONS|The methods proposed in this study seem useful for predicting discomfort resulting from prolonged, repetitive gesture use, and are expected to help interaction designers create safe and usable gesture-based interaction systems.
28013141|ab|1|28013141||BACKGROUND|RESULTS|A novel eco-engineered mixed anaerobic culture was successfully demonstrated for the first time to be capable of continuous regeneration in nutrient limiting conditions.
28013141|ab|2|28013141||BACKGROUND|RESULTS|Microbial catabolism has been found to support a closed system of nutrients able to enrich a culture of lithotrophic methanogens and provide microbial cell recycling.
28013141|ab|3|28013141||BACKGROUND|RESULTS|After enrichment, the hydrogenotrophic species was the dominating methanogens while a bacterial substratum was responsible for the redistribution of nutrients. 
28013141|ab|4|28013141||RESULTS|RESULTS|q-PCR results indicated that 7% of the total population was responsible for the direct conversion of the gases.
28013141|ab|5|28013141||RESULTS|RESULTS|The efficiency of H2/CO2 conversion to CH4 reached 100% at a gassing rate of above 60v/v/d.
